Player,IsTop10In3P,No,Team,Games,Min,Pts,Reb,Ast,Stl,Blk,To,Pf,Dreb,Oreb,Fgm-a,Pct,3gm-a,3Pct,Ftm-a,FtPct,Eff,Deff,Year
Nikola Peković,0,15,Minnesota,82,48.40000153,106.9000015,44.70000076,24,8.800000191,3.599999905,13.5,18.29999924,32.20000076,12.5,38.9-87.5,0.444000006,7.3-21.5,0.340999991,21.8-28.1,0.777999997,119.6999969,1.200000048,2013
Kyle O'Quinn,0,25,Orlando,82,48.70000076,96.5,42,21,7.699999809,4.300000191,14.19999981,20.5,32.40000153,9.699999809,36.9-82.7,0.444999993,6.9-19.5,0.352999985,15.9-20.9,0.763000011,106.5,-10.10000038,2013
Zaza Pachulia,0,28,Milwaukee,82,48.5,95.5,41.09999847,21.5,6.599999905,4.900000095,14.30000019,20.89999962,29.29999924,11.89999962,36.0-82.2,0.437999994,6.7-18.9,0.352999985,16.8-22.5,0.746999979,103.4000015,-16.20000076,2013
Joakim Noah,0,8,Chicago,87,48.59999847,93.40000153,44,22.5,7.099999905,5.099999905,13.89999962,19.29999924,32.59999847,11.5,34.6-80.1,0.432000011,6.2-17.9,0.347000003,18.1-23.2,0.77700001,107.5999985,5.900000095,2013
Ian Mahinmi,0,5,Indiana,101,48.20000076,95.80000305,43.70000076,19.89999962,6.800000191,5.199999809,14.10000038,20.5,33.90000153,9.800000191,35.5-79.1,0.449000001,6.8-18.9,0.361000001,17.9-23.3,0.768999994,108.3000031,10.10000038,2013
Robin Lopez,0,10,Portland,93,48.5,106.5,46.20000076,22.5,5.599999905,4.900000095,13.30000019,19.60000038,33.79999924,12.39999962,39.0-87.1,0.448000014,9.2-25.0,0.368999988,19.2-23.6,0.811999977,119.8000031,5.400000095,2013
Jeremy Evans,0,27,Utah,82,48.20000076,95,41.20000076,20.29999924,7,4.5,14,20.70000076,30.20000076,11,36.0-81.1,0.444000006,6.6-19.2,0.344000012,16.4-22.0,0.746999979,103.3000031,-15.39999962,2013
Joel Freeland,0,10,Portland,93,48.5,106.5,46.20000076,22.5,5.599999905,4.900000095,13.30000019,19.60000038,33.79999924,12.39999962,39.0-87.1,0.448000014,9.2-25.0,0.368999988,19.2-23.6,0.811999977,119.8000031,5.400000095,2013
Tyler Hansbrough,0,12,Toronto,89,48.59999847,100.9000015,42.40000153,20.89999962,6.900000095,4.099999905,13.39999962,23.20000076,31.10000038,11.30000019,36.2-81.3,0.444999993,8.5-23.2,0.368000001,20.0-25.4,0.787,111.3000031,4.400000095,2013
Dwight Howard,0,7,Houston,88,48.5,108,45.59999847,21.20000076,7.5,5.599999905,15.30000019,20.79999924,34,11.60000038,38.2-81.3,0.469999999,9.4-26.5,0.354999989,22.1-31.0,0.713999987,120.5999985,6.5,2013
Al Jefferson,0,17,Charlotte,86,48.5,96.59999847,42.5,21.60000038,6,5.099999905,11.69999981,18.29999924,33.09999847,9.399999619,36.2-81.8,0.442000002,6.4-18.1,0.351999998,17.9-24.3,0.736000001,108.0999985,-0.699999988,2013
Steven Adams,0,2,Oklahoma City,101,48.5,105.5,44.79999924,21.39999962,7.900000095,6.099999905,14.80000019,22.70000076,33.90000153,10.89999962,38.5-82.5,0.467000008,8.0-22.6,0.354000002,20.5-25.3,0.808000028,122.0999985,14.80000019,2013
Aron Baynes,0,1,San Antonio,105,48.20000076,105.5999985,43,24.5,7.5,4.800000191,13.60000038,18.60000038,33.70000076,9.300000191,40.4-82.9,0.486999989,8.6-21.5,0.400000006,16.2-20.8,0.781000018,124.6999969,19,2013
Jeff Ayres,0,1,San Antonio,105,48.20000076,105.5999985,43,24.5,7.5,4.800000191,13.60000038,18.60000038,33.70000076,9.300000191,40.4-82.9,0.486999989,8.6-21.5,0.400000006,16.2-20.8,0.781000018,124.6999969,19,2013
Brandon Bass,0,23,Boston,82,48.09999847,96.19999695,42.5,21,7.099999905,4.199999809,14.39999962,21.20000076,30.5,12,36.5-83.9,0.435000002,7.0-21.1,0.331999987,16.2-20.8,0.77700001,104.6999969,-9.300000191,2013
Nick Collison,0,2,Oklahoma City,101,48.5,105.5,44.79999924,21.39999962,7.900000095,6.099999905,14.80000019,22.70000076,33.90000153,10.89999962,38.5-82.5,0.467000008,8.0-22.6,0.354000002,20.5-25.3,0.808000028,122.0999985,14.80000019,2013
Tim Duncan*,0,1,San Antonio,105,48.20000076,105.5999985,43,24.5,7.5,4.800000191,13.60000038,18.60000038,33.70000076,9.300000191,40.4-82.9,0.486999989,8.6-21.5,0.400000006,16.2-20.8,0.781000018,124.6999969,19,2013
Samuel Dalembert,0,9,Dallas,89,48.29999924,104.5999985,40.90000153,23.20000076,8.399999619,4.300000191,13,20,30.5,10.39999962,39.6-83.9,0.472000003,8.8-22.9,0.382999986,16.6-21.0,0.792999983,119.8000031,5.900000095,2013
Anthony Davis,0,19,New Orleans,82,48.40000153,99.69999695,41.70000076,21.29999924,7.900000095,6.400000095,13,22.60000038,30.29999924,11.39999962,37.8-82.5,0.458999991,5.9-15.9,0.372999996,18.2-23.6,0.768999994,113.9000015,-2.599999905,2013
Elton Brand,0,18,Atlanta,89,48.29999924,100.3000031,39.90000153,24.29999924,8.199999809,4,14.39999962,19.39999962,31.20000076,8.699999809,36.8-81.3,0.451999992,9.5-26.4,0.361000001,17.3-22.0,0.785000026,113,-2.400000095,2013
Carlos Boozer,0,8,Chicago,87,48.59999847,93.40000153,44,22.5,7.099999905,5.099999905,13.89999962,19.29999924,32.59999847,11.5,34.6-80.1,0.432000011,6.2-17.9,0.347000003,18.1-23.2,0.77700001,107.5999985,5.900000095,2013
Bismack Biyombo,0,17,Charlotte,86,48.5,96.59999847,42.5,21.60000038,6,5.099999905,11.69999981,18.29999924,33.09999847,9.399999619,36.2-81.8,0.442000002,6.4-18.1,0.351999998,17.9-24.3,0.736000001,108.0999985,-0.699999988,2013
DeJuan Blair,0,9,Dallas,89,48.29999924,104.5999985,40.90000153,23.20000076,8.399999619,4.300000191,13,20,30.5,10.39999962,39.6-83.9,0.472000003,8.8-22.9,0.382999986,16.6-21.0,0.792999983,119.8000031,5.900000095,2013
Stephen Curry,1,1,Golden State,103,48.20000076,108.5999985,44.90000153,26.79999924,9.100000381,6,14.10000038,20.39999962,34.29999924,10.60000038,40.9-86.5,0.47299999,10.9-27.7,0.393000007,15.9-21.1,0.753000021,130.5,24.70000076,2014
Klay Thompson,1,1,Golden State,103,48.20000076,108.5999985,44.90000153,26.79999924,9.100000381,6,14.10000038,20.39999962,34.29999924,10.60000038,40.9-86.5,0.47299999,10.9-27.7,0.393000007,15.9-21.1,0.753000021,130.5,24.70000076,2014
Danny Green,1,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Damian Lillard,1,8,Portland,87,48.40000153,102.3000031,45.79999924,21.60000038,6.199999809,4.599999905,13.10000038,18.39999962,35.09999847,10.69999981,38.4-85.8,0.448000014,9.8-27.1,0.361000001,15.6-19.5,0.801999986,116.0999985,5.800000191,2014
Eric Gordon,1,14,New Orleans,86,48.29999924,99.40000153,43.40000153,22.10000038,6.800000191,6.199999809,12.60000038,18.89999962,31.89999962,11.5,37.9-82.9,0.456999987,7.1-19.4,0.368000001,16.5-21.8,0.754000008,114.9000015,2.900000095,2014
Kyrie Irving,1,12,Cleveland,102,48.29999924,102.3000031,43.79999924,21.29999924,7.199999809,4.599999905,13.30000019,18.89999962,32.40000153,11.30000019,37.1-82.3,0.451000005,10.0-27.7,0.361000001,18.1-24.2,0.748000026,114.5999985,3.5,2014
Patrick Beverley,1,16,Houston,99,48.29999924,104.6999969,44,22.10000038,9.300000191,5,15.69999981,22.20000076,32.5,11.5,37.0-83.3,0.444999993,11.1-31.8,0.34799999,19.5-27.8,0.700999975,114.8000031,1.200000048,2014
Chandler Parsons,1,11,Dallas,87,48.5,105.5,42.59999847,22.39999962,8,4.5,12.60000038,20.5,31.89999962,10.60000038,39.8-86.2,0.462000012,8.9-25.3,0.349000007,17.0-22.6,0.753000021,118.5,3.599999905,2014
Kevin Love,1,12,Cleveland,102,48.29999924,102.3000031,43.79999924,21.29999924,7.199999809,4.599999905,13.30000019,18.89999962,32.40000153,11.30000019,37.1-82.3,0.451000005,10.0-27.7,0.361000001,18.1-24.2,0.748000026,114.5999985,3.5,2014
Kentavious Caldwell-Pope,1,21,Detroit,82,48.40000153,98.5,44.90000153,21.60000038,7.599999905,4.699999809,12.60000038,19,32.09999847,12.80000019,37.1-85.8,0.432000011,8.6-24.9,0.344000012,15.8-22.4,0.703000009,109.1999969,-6.599999905,2014
LeBron James,0,12,Cleveland,102,48.29999924,102.3000031,43.79999924,21.29999924,7.199999809,4.599999905,13.30000019,18.89999962,32.40000153,11.30000019,37.1-82.3,0.451000005,10.0-27.7,0.361000001,18.1-24.2,0.748000026,114.5999985,3.5,2014
Chris Paul,0,3,L.A.Clippers,96,48.20000076,106.9000015,42.90000153,24.39999962,7.900000095,5.099999905,11.89999962,21.79999924,33.29999924,9.600000381,39.4-83.5,0.472000003,9.8-26.6,0.368999988,18.3-26.0,0.703000009,123.5,12.60000038,2014
Bradley Beal,0,5,Washington,92,48.70000076,98.80000305,44.90000153,23.89999962,7.300000191,4.699999809,14.30000019,20.79999924,34.29999924,10.69999981,38.2-83.0,0.460000008,6.4-17.6,0.365999997,16.0-21.7,0.74000001,114.9000015,9.800000191,2014
Paul Pierce*,0,5,Washington,92,48.70000076,98.80000305,44.90000153,23.89999962,7.300000191,4.699999809,14.30000019,20.79999924,34.29999924,10.69999981,38.2-83.0,0.460000008,6.4-17.6,0.365999997,16.0-21.7,0.74000001,114.9000015,9.800000191,2014
Gordon Hayward,0,10,Utah,82,48.09999847,95.09999847,44,19.89999962,7.599999905,6,14.19999981,19.29999924,31.89999962,12,35.4-79.2,0.446999997,7.4-21.7,0.342999995,17.0-23.5,0.721000016,108,4.099999905,2014
Jason Terry,0,16,Houston,99,48.29999924,104.6999969,44,22.10000038,9.300000191,5,15.69999981,22.20000076,32.5,11.5,37.0-83.3,0.444999993,11.1-31.8,0.34799999,19.5-27.8,0.700999975,114.8000031,1.200000048,2014
Mike Conley,0,7,Memphis,93,48.5,97.90000153,42.70000076,21.5,8.600000381,4.199999809,12.69999981,19.10000038,32.20000076,10.39999962,37.5-82.7,0.453999996,5.1-15.1,0.335999995,17.8-22.8,0.779999971,112,6.800000191,2014
Draymond Green,0,1,Golden State,103,48.20000076,108.5999985,44.90000153,26.79999924,9.100000381,6,14.10000038,20.39999962,34.29999924,10.60000038,40.9-86.5,0.47299999,10.9-27.7,0.393000007,15.9-21.1,0.753000021,130.5,24.70000076,2014
Dirk Nowitzki,0,11,Dallas,87,48.5,105.5,42.59999847,22.39999962,8,4.5,12.60000038,20.5,31.89999962,10.60000038,39.8-86.2,0.462000012,8.9-25.3,0.349000007,17.0-22.6,0.753000021,118.5,3.599999905,2014
Marcus Smart,0,18,Boston,86,48.5,101.0999985,43.70000076,24.29999924,8.100000381,3.599999905,13.30000019,21.5,32.70000076,11.10000038,38.7-87.7,0.442000002,7.9-24.5,0.324000001,15.6-20.7,0.755999982,113.5,-0.200000003,2014
O.J. Mayo,0,13,Milwaukee,88,48.70000076,97.19999695,42.20000076,23.29999924,9.699999809,5,15.80000019,22.10000038,31.39999962,10.80000019,37.4-82.4,0.453999996,6.6-18.3,0.360000014,15.9-21.1,0.753000021,111.5,3.200000048,2014
Khris Middleton,0,13,Milwaukee,88,48.70000076,97.19999695,42.20000076,23.29999924,9.699999809,5,15.80000019,22.10000038,31.39999962,10.80000019,37.4-82.4,0.453999996,6.6-18.3,0.360000014,15.9-21.1,0.753000021,111.5,3.200000048,2014
Nicolas Batum,0,8,Portland,87,48.40000153,102.3000031,45.79999924,21.60000038,6.199999809,4.599999905,13.10000038,18.39999962,35.09999847,10.69999981,38.4-85.8,0.448000014,9.8-27.1,0.361000001,15.6-19.5,0.801999986,116.0999985,5.800000191,2014
Kemba Walker,0,22,Charlotte,82,48.5,94.19999695,44.09999847,20.20000076,6.099999905,5.5,11.19999981,18.20000076,34.09999847,10,35.5-84.5,0.419999987,6.1-19.1,0.317999989,17.0-22.8,0.748000026,104,-7.5,2014
Charlie Villanueva,0,11,Dallas,87,48.5,105.5,42.59999847,22.39999962,8,4.5,12.60000038,20.5,31.89999962,10.60000038,39.8-86.2,0.462000012,8.9-25.3,0.349000007,17.0-22.6,0.753000021,118.5,3.599999905,2014
Russell Westbrook,0,9,Oklahoma City,82,48.40000153,104,47.5,20.5,7.300000191,5.5,14,22.29999924,34.70000076,12.80000019,38.8-86.8,0.446999997,7.7-22.7,0.338999987,18.6-24.6,0.754000008,116.6999969,4.599999905,2014
Manu Ginóbili*,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Patty Mills,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
C.J. Watson,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
James Jones,0,12,Cleveland,102,48.29999924,102.3000031,43.79999924,21.29999924,7.199999809,4.599999905,13.30000019,18.89999962,32.40000153,11.30000019,37.1-82.3,0.451000005,10.0-27.7,0.361000001,18.1-24.2,0.748000026,114.5999985,3.5,2014
Kawhi Leonard,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Damjan Rudež,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
Chris Copeland,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
Andre Iguodala,0,1,Golden State,103,48.20000076,108.5999985,44.90000153,26.79999924,9.100000381,6,14.10000038,20.39999962,34.29999924,10.60000038,40.9-86.5,0.47299999,10.9-27.7,0.393000007,15.9-21.1,0.753000021,130.5,24.70000076,2014
Alan Anderson,0,24,Brooklyn,88,48.59999847,97.90000153,42.5,21,7.099999905,4.099999905,13.39999962,19.20000076,32.20000076,10.30000019,37.3-83.0,0.449999988,6.7-20.2,0.333000004,16.5-22.1,0.748000026,107.9000015,-9.199999809,2014
Luke Babbitt,0,14,New Orleans,86,48.29999924,99.40000153,43.40000153,22.10000038,6.800000191,6.199999809,12.60000038,18.89999962,31.89999962,11.5,37.9-82.9,0.456999987,7.1-19.4,0.368000001,16.5-21.8,0.754000008,114.9000015,2.900000095,2014
Joe Ingles,0,10,Utah,82,48.09999847,95.09999847,44,19.89999962,7.599999905,6,14.19999981,19.29999924,31.89999962,12,35.4-79.2,0.446999997,7.4-21.7,0.342999995,17.0-23.5,0.721000016,108,4.099999905,2014
Meyers Leonard,0,8,Portland,87,48.40000153,102.3000031,45.79999924,21.60000038,6.199999809,4.599999905,13.10000038,18.39999962,35.09999847,10.69999981,38.4-85.8,0.448000014,9.8-27.1,0.361000001,15.6-19.5,0.801999986,116.0999985,5.800000191,2014
Ryan Kelly,0,27,L.A.Lakers,82,48.59999847,98.5,43.90000153,20.89999962,7,4.5,12.60000038,21.20000076,32.29999924,11.60000038,37.2-85.6,0.435000002,6.5-18.9,0.344000012,17.5-23.6,0.740999997,107.6999969,-14.69999981,2014
Jared Sullinger,0,18,Boston,86,48.5,101.0999985,43.70000076,24.29999924,8.100000381,3.599999905,13.30000019,21.5,32.70000076,11.10000038,38.7-87.7,0.442000002,7.9-24.5,0.324000001,15.6-20.7,0.755999982,113.5,-0.200000003,2014
John Wall,0,5,Washington,92,48.70000076,98.80000305,44.90000153,23.89999962,7.300000191,4.699999809,14.30000019,20.79999924,34.29999924,10.69999981,38.2-83.0,0.460000008,6.4-17.6,0.365999997,16.0-21.7,0.74000001,114.9000015,9.800000191,2014
Rodney Stuckey,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
Willie Green,0,26,Orlando,82,48.20000076,95.69999695,41.79999924,20.60000038,7.900000095,3.799999952,14.30000019,20.89999962,31.79999924,10,37.5-82.8,0.453000009,6.8-19.5,0.347000003,13.9-19.1,0.728999972,105,-12.80000019,2014
Donatas Motiejūnas,0,16,Houston,99,48.29999924,104.6999969,44,22.10000038,9.300000191,5,15.69999981,22.20000076,32.5,11.5,37.0-83.3,0.444999993,11.1-31.8,0.34799999,19.5-27.8,0.700999975,114.8000031,1.200000048,2014
Zach LaVine,0,29,Minnesota,82,48.29999924,97.80000305,40.90000153,21.60000038,8.199999809,4,14.30000019,19.20000076,29.29999924,11.60000038,36.4-83.2,0.437999994,5.0-14.9,0.331999987,20.0-25.7,0.776000023,105.5999985,-18.89999962,2014
Leandro Barbosa,0,1,Golden State,103,48.20000076,108.5999985,44.90000153,26.79999924,9.100000381,6,14.10000038,20.39999962,34.29999924,10.60000038,40.9-86.5,0.47299999,10.9-27.7,0.393000007,15.9-21.1,0.753000021,130.5,24.70000076,2014
J.J. Barea,0,11,Dallas,87,48.5,105.5,42.59999847,22.39999962,8,4.5,12.60000038,20.5,31.89999962,10.60000038,39.8-86.2,0.462000012,8.9-25.3,0.349000007,17.0-22.6,0.753000021,118.5,3.599999905,2014
Tony Parker,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Ben Gordon,0,26,Orlando,82,48.20000076,95.69999695,41.79999924,20.60000038,7.900000095,3.799999952,14.30000019,20.89999962,31.79999924,10,37.5-82.8,0.453000009,6.8-19.5,0.347000003,13.9-19.1,0.728999972,105,-12.80000019,2014
Joe Harris,0,12,Cleveland,102,48.29999924,102.3000031,43.79999924,21.29999924,7.199999809,4.599999905,13.30000019,18.89999962,32.40000153,11.30000019,37.1-82.3,0.451000005,10.0-27.7,0.361000001,18.1-24.2,0.748000026,114.5999985,3.5,2014
Gerald Henderson,0,22,Charlotte,82,48.5,94.19999695,44.09999847,20.20000076,6.099999905,5.5,11.19999981,18.20000076,34.09999847,10,35.5-84.5,0.419999987,6.1-19.1,0.317999989,17.0-22.8,0.748000026,104,-7.5,2014
Matt Bonner,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Shane Larkin,0,28,New York,82,48.40000153,91.90000153,40.40000153,21.29999924,7,4.699999809,13.80000019,21.60000038,29.79999924,10.60000038,35.1-82.0,0.428000003,6.8-19.7,0.347000003,14.8-19.2,0.768999994,100.0999985,-15.89999962,2014
DeMar DeRozan,0,17,Toronto,86,48.5,103.5999985,41.40000153,20.70000076,7.5,4.300000191,12.19999981,21.10000038,30.79999924,10.69999981,37.8-83.5,0.453000009,8.8-25.1,0.349999994,19.1-24.4,0.783999979,114.4000015,0.100000001,2014
Amir Johnson,0,17,Toronto,86,48.5,103.5999985,41.40000153,20.70000076,7.5,4.300000191,12.19999981,21.10000038,30.79999924,10.69999981,37.8-83.5,0.453000009,8.8-25.1,0.349999994,19.1-24.4,0.783999979,114.4000015,0.100000001,2014
Andre Roberson,0,9,Oklahoma City,82,48.40000153,104,47.5,20.5,7.300000191,5.5,14,22.29999924,34.70000076,12.80000019,38.8-86.8,0.446999997,7.7-22.7,0.338999987,18.6-24.6,0.754000008,116.6999969,4.599999905,2014
Kyle O'Quinn,0,26,Orlando,82,48.20000076,95.69999695,41.79999924,20.60000038,7.900000095,3.799999952,14.30000019,20.89999962,31.79999924,10,37.5-82.8,0.453000009,6.8-19.5,0.347000003,13.9-19.1,0.728999972,105,-12.80000019,2014
E'Twaun Moore,0,6,Chicago,94,48.5,100.1999969,45.70000076,21.79999924,6.400000095,5.900000095,13.10000038,18.29999924,34,11.69999981,36.4-83.0,0.43900001,8.0-22.6,0.356000006,19.3-24.7,0.782000005,114.9000015,7,2014
Nick Collison,0,9,Oklahoma City,82,48.40000153,104,47.5,20.5,7.300000191,5.5,14,22.29999924,34.70000076,12.80000019,38.8-86.8,0.446999997,7.7-22.7,0.338999987,18.6-24.6,0.754000008,116.6999969,4.599999905,2014
Tony Allen,0,7,Memphis,93,48.5,97.90000153,42.70000076,21.5,8.600000381,4.199999809,12.69999981,19.10000038,32.20000076,10.39999962,37.5-82.7,0.453999996,5.1-15.1,0.335999995,17.8-22.8,0.779999971,112,6.800000191,2014
Nick Calathes,0,7,Memphis,93,48.5,97.90000153,42.70000076,21.5,8.600000381,4.199999809,12.69999981,19.10000038,32.20000076,10.39999962,37.5-82.7,0.453999996,5.1-15.1,0.335999995,17.8-22.8,0.779999971,112,6.800000191,2014
Travis Wear,0,28,New York,82,48.40000153,91.90000153,40.40000153,21.29999924,7,4.699999809,13.80000019,21.60000038,29.79999924,10.60000038,35.1-82.0,0.428000003,6.8-19.7,0.347000003,14.8-19.2,0.768999994,100.0999985,-15.89999962,2014
David West,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
Al Horford,0,4,Atlanta,98,48.20000076,101.8000031,41.09999847,25.39999962,8.899999619,4.699999809,13.30000019,18.10000038,32.20000076,8.899999619,37.9-82.3,0.460000008,9.8-26.6,0.368999988,16.2-20.9,0.777999997,119.5999985,9.899999619,2014
Luis Scola,0,15,Indiana,82,48.40000153,97.30000305,44.90000153,21.39999962,6.199999809,4.599999905,13.30000019,21.20000076,34.40000153,10.5,36.6-83.2,0.43900001,7.5-21.2,0.351999998,16.7-22.2,0.755999982,109,1.799999952,2014
Brandon Bass,0,18,Boston,86,48.5,101.0999985,43.70000076,24.29999924,8.100000381,3.599999905,13.30000019,21.5,32.70000076,11.10000038,38.7-87.7,0.442000002,7.9-24.5,0.324000001,15.6-20.7,0.755999982,113.5,-0.200000003,2014
Anthony Bennett,0,29,Minnesota,82,48.29999924,97.80000305,40.90000153,21.60000038,8.199999809,4,14.30000019,19.20000076,29.29999924,11.60000038,36.4-83.2,0.437999994,5.0-14.9,0.331999987,20.0-25.7,0.776000023,105.5999985,-18.89999962,2014
Giannis Antetokounmpo,0,13,Milwaukee,88,48.70000076,97.19999695,42.20000076,23.29999924,9.699999809,5,15.80000019,22.10000038,31.39999962,10.80000019,37.4-82.4,0.453999996,6.6-18.3,0.360000014,15.9-21.1,0.753000021,111.5,3.200000048,2014
Jeff Ayres,0,2,San Antonio,89,48.70000076,103.1999969,43.90000153,24.39999962,7.900000095,5.300000191,13.30000019,19.5,33.90000153,10,39.1-83.7,0.467000008,8.4-22.8,0.367000014,16.7-21.7,0.771000028,121.6999969,14.19999981,2014
Steven Adams,0,9,Oklahoma City,82,48.40000153,104,47.5,20.5,7.300000191,5.5,14,22.29999924,34.70000076,12.80000019,38.8-86.8,0.446999997,7.7-22.7,0.338999987,18.6-24.6,0.754000008,116.6999969,4.599999905,2014
